car_id,start_time,path
379,663,17287-917302-17243-17242-17239-17238-917237-917165-917107-17021-17018-17017
380,187,17287-917302-17243-17242-17239-17238-917237-917165-917107-17021-17018-17017
381,2253,17287-17336-17334-917332-17239-17238-917237-17166-17163-917161-917103-17017
382,133,17287-17336-17334-917332-17239-17238-917237-17166-17163-917161-917103-17017
383,3536,17287-17336-17334-917332-17239-17238-917237-917165-917107-17021-17018-17017
384,2991,17287-17336-17334-917332-17239-17238-917237-917165-917107-17021-17018-17017
385,3109,17287-917302-17243-17242-917241-917169-917111-17025-17022-17021-17018-17017
386,1055,17287-917302-17243-17242-917241-917169-917111-17025-17022-17021-17018-17017
387,1709,917526-17528-17599-917627-17522-17523-917546-917432-917324-917234
388,2541,917526-17528-17599-917627-17522-17523-917546-917432-917324-917234
389,156,917526-17528-17599-917627-17522-17523-917546-917432-917324-917234
390,880,917526-17528-17599-17628-17625-917623-917546-917432-917324-917234
391,2809,917526-17528-17599-17628-17625-917623-917546-917432-917324-917234
392,2762,917526-17528-17599-17628-17625-917623-917546-917432-917324-917234
393,2168,917526-17528-17599-917627-917525-917436-17329-17326-917324-917234
394,3301,917526-17528-17599-917627-917525-917436-17329-17326-917324-917234
395,1691,917526-17528-17599-917627-917525-917436-17329-17326-917324-917234
396,1198,917526-917527-917529-917440-17333-17330-17329-17326-917324-917234
397,507,917526-917527-917529-917440-17333-17330-17329-17326-917324-917234
398,3039,917526-917527-917529-917440-17333-17330-17329-17326-917324-917234
399,659,917526-17528-17600-17706-917705-917627-17522-17523-917546-917432-917324-917234
400,1738,917526-17528-17600-17706-917705-917627-17522-17523-917546-917432-917324-917234
401,632,917526-917527-917529-917440-917332-17239-17238-17235-17236-17326-917324-917234
402,1720,917526-917527-917529-917440-917332-17239-17238-17235-17236-17326-917324-917234
403,1129,17330-917328-917237-917165-917107
404,235,17330-917328-917237-917165-917107
405,3326,17330-917328-917237-917165-917107
406,1974,17330-917328-917238-917239-917241-17170-17167-917165-917107
407,2821,17330-917328-917238-917239-917241-17170-17167-917165-917107
408,492,17330-17329-17327-917434-917436-917328-917237-917165-917107
409,1843,17330-17329-17327-917434-917436-917328-917237-917165-917107
410,828,17330-17329-17326-917324-917234-917235-917237-917165-917107
411,1830,17330-17329-17326-917324-917234-917235-917237-917165-917107
412,518,17330-917328-917238-917239-917241-17170-17168-17238-917237-917165-917107
413,801,17330-917328-917238-917239-917241-17170-17168-17238-917237-917165-917107
414,1090,17330-17329-17327-17435-917522-917525-917436-917328-917237-917165-917107
415,2267,17330-17329-17327-17435-917522-917525-917436-917328-917237-917165-917107
416,2556,17526-917525-917436-17329
417,3061,17526-917525-917436-17329
418,689,17526-917525-917436-17329
419,1683,17526-917522-917525-917436-17329
420,2297,17526-917522-917525-917436-17329
421,2670,17526-917522-917525-917436-17329
422,1386,17526-917525-917436-917328-917238-17240-17330-17329
423,1579,17526-917525-917436-917328-917238-17240-17330-17329
424,2712,17526-917525-917437-917438-917440-17333-17330-17329
425,2047,17526-917525-917437-917438-917440-17333-17330-17329
426,2013,17526-917522-917526-17528-17599-917627-917525-917436-17329
427,1819,17526-917522-917526-17528-17599-917627-917525-917436-17329
428,3557,17526-917522-917525-917436-917328-917238-17240-17330-17329
429,3067,17526-917522-917525-917436-917328-917238-17240-17330-17329
430,2406,917440-17333-17330-17329-17327-17435
431,3121,917440-17333-17330-17329-17327-17435
432,2057,917440-17333-17330-17329-17327-17435
433,3042,917440-917332-17239-17238-17235-17236-17327-17435
434,2597,917440-917332-17239-17238-17235-17236-17327-17435
435,772,917440-917332-17239-17240-17330-17329-17327-17435
436,489,917440-917332-17239-17240-17330-17329-17327-17435
437,1429,917440-17333-17330-917328-17235-17236-17327-17435
438,934,917440-17333-17330-917328-17235-17236-17327-17435
439,1039,917440-917332-917241-17170-17168-17238-17235-17236-17327-17435
440,2567,917440-917332-917241-17170-17168-17238-17235-17236-17327-17435
441,2043,917440-917332-17239-17238-917237-17166-17164-17236-17327-17435
442,825,917440-917332-17239-17238-917237-17166-17164-17236-17327-17435
443,1249,17530-17527-17528-17599-917627-17522-17523-917546-917432
444,1893,17530-17527-17528-17599-917627-17522-17523-917546-917432
445,2095,17530-17527-17528-17599-17628-17625-917623-917546-917432
446,1083,17530-17527-17528-17599-17628-17625-917623-917546-917432
447,2135,17530-17527-17528-17600-17706-917705-917627-17522-17523-917546-917432
448,49,17530-17527-17528-17600-17706-917705-917627-17522-17523-917546-917432
449,2992,17530-17527-17528-17599-917627-17522-17524-17625-917623-917546-917432
450,992,17530-17527-17528-17599-917627-17522-17524-17625-917623-917546-917432
451,1026,17530-17527-17528-17600-17706-17707-17754-917753-917623-917546-917432
452,1552,17530-17527-17528-17600-17706-17707-17754-917753-917623-917546-917432
453,2050,17530-17527-17526-917525-917436-17329-17327-17435-17523-917546-917432
454,3303,17530-17527-17526-917525-917436-17329-17327-17435-17523-917546-917432
455,2068,17531-17530-17527-17526-917525-917436-17329-17327
456,1023,17531-17530-17527-17526-917525-917436-17329-17327
457,3139,17531-17530-917529-917440-17333-17330-17329-17327
458,1647,17531-17530-917529-917440-17333-17330-17329-17327
459,3566,17531-17530-17527-17526-917522-917525-917436-17329-17327
460,47,17531-17530-17527-17526-917522-917525-917436-17329-17327
461,3247,17531-17530-917529-917440-917332-17239-17238-17235-17236-17327
462,2285,17531-17530-917529-917440-917332-17239-17238-17235-17236-17327
463,2092,17531-17530-917529-917440-917332-17239-17240-17330-17329-17327
464,747,17531-17530-917529-917440-917332-17239-17240-17330-17329-17327
465,32,17531-17530-17527-17526-917525-917436-917328-17235-17236-17327
466,328,17531-17530-17527-17526-917525-917436-917328-17235-17236-17327
467,641,917529-917440-17333-17330-17329-17327-17435-17523-917546-917432
468,1620,917529-917440-17333-17330-17329-17327-17435-17523-917546-917432
469,431,917529-917440-17333-17330-17329-17326-17325-17323-917430-917432
470,543,917529-917440-17333-17330-17329-17326-17325-17323-917430-917432
471,331,917529-917440-917332-17239-17238-17235-17236-17327-17435-17523-917546-917432
472,1352,917529-917440-917332-17239-17238-17235-17236-17327-17435-17523-917546-917432
473,2177,917529-917440-17333-17331-17439-17528-17599-917627-17522-17523-917546-917432
474,1102,917529-917440-17333-17331-17439-17528-17599-917627-17522-17523-917546-917432
475,3416,917529-917440-917332-17239-17238-17235-17236-17326-17325-17323-917430-917432
476,2022,917529-917440-917332-17239-17238-17235-17236-17326-17325-17323-917430-917432
477,1700,917529-917440-17333-17331-17439-17528-17599-17628-17625-917623-917546-917432
478,3548,917529-917440-17333-17331-17439-17528-17599-17628-17625-917623-917546-917432
479,2834,17439-17526-917525-917436-917328
480,1788,17439-17526-917525-917436-917328
481,2212,17439-17526-917525-917436-917328
482,2985,17439-17526-917522-917525-917436-917328
483,1340,17439-17526-917522-917525-917436-917328
484,153,17439-17528-17599-917627-917525-917436-917328
485,1861,17439-17528-17599-917627-917525-917436-917328
486,1108,17439-917527-917529-917440-17333-17330-917328
487,3209,17439-917527-917529-917440-17333-17330-917328
488,2350,17439-17528-17600-17706-917705-917627-917525-917436-917328
489,3201,17439-17528-17600-17706-917705-917627-917525-917436-917328
490,3086,17439-917527-917529-917440-917332-17239-17240-17330-917328
491,1123,17439-917527-917529-917440-917332-17239-17240-17330-917328
492,873,17592-17606-17604-17603-917601-917529-917440-917332-17239-17238-17235-17236
493,188,17592-17606-17604-17603-917601-917529-917440-917332-17239-17238-17235-17236
494,2517,17592-17606-17604-17603-17602-17599-917627-917525-917436-917328-17235-17236
495,2079,17592-17606-17604-17603-17602-17599-917627-917525-917436-917328-17235-17236
496,913,17592-17606-17604-17603-917601-17527-17526-917525-917436-917328-17235-17236
497,2362,17592-17606-17604-17603-917601-17527-17526-917525-917436-917328-17235-17236
498,1135,17592-17606-17604-17603-917601-917529-917440-17333-17330-917328-17235-17236
499,11,17592-17606-17604-17603-917601-917529-917440-17333-17330-917328-17235-17236
500,415,17592-17606-17604-17603-917601-17527-17526-917522-917525-917436-917328-17235-17236
501,1932,17592-17606-17604-17603-917601-17527-17526-917522-917525-917436-917328-17235-17236
502,1375,17592-17606-17604-17603-917601-917529-917440-917332-917241-17170-17168-17238-17235-17236
503,1253,17592-17606-17604-17603-917601-917529-917440-917332-917241-17170-17168-17238-17235-17236
504,2170,917526-17528-17599-917627-917525
505,1129,917526-17528-17599-917627-917525
506,1499,917526-17528-17599-917627-917525
507,116,917526-17528-17600-17706-917705-917627-917525
508,892,917526-17528-17600-17706-917705-917627-917525
509,3351,917526-917527-917529-917440-17333-17331-17439-17526-917525
510,1359,917526-917527-917529-917440-17333-17331-17439-17526-917525
511,2149,917526-17528-17600-917708-917709-17602-17599-917627-917525
512,2006,917526-17528-17600-917708-917709-17602-17599-917627-917525
513,3472,917526-17528-17599-17628-17625-917623-917523-917522-917525
514,813,917526-17528-17599-17628-17625-917623-917523-917522-917525
515,868,917526-917527-917529-917441-17443-17530-17527-17526-917525
516,488,917526-917527-917529-917441-17443-17530-17527-17526-917525
517,1431,17333-17330-17329-17327-17435-17523-917546-917432
518,2878,17333-17330-17329-17327-17435-17523-917546-917432
519,2545,17333-17330-17329-17326-17325-17323-917430-917432
520,1447,17333-17330-17329-17326-17325-17323-917430-917432
521,2975,17333-17331-17439-17528-17599-917627-17522-17523-917546-917432
522,2044,17333-17331-17439-17528-17599-917627-17522-17523-917546-917432
523,3445,17333-17331-17439-17528-17599-17628-17625-917623-917546-917432
524,2793,17333-17331-17439-17528-17599-17628-17625-917623-917546-917432
525,1520,17333-17330-917328-17235-17236-17327-17435-17523-917546-917432
526,2094,17333-17330-917328-17235-17236-17327-17435-17523-917546-917432
527,256,17333-17330-17329-17327-17435-17524-17625-917623-917546-917432
528,788,17333-17330-17329-17327-17435-17524-17625-917623-917546-917432
529,623,17530-17527-17526-917525-917436-17329-17326
530,1353,17530-17527-17526-917525-917436-17329-17326
531,1173,17530-917529-917440-17333-17330-17329-17326
532,3204,17530-917529-917440-17333-17330-17329-17326
533,1984,17530-17527-17526-917522-917525-917436-17329-17326
534,2673,17530-17527-17526-917522-917525-917436-17329-17326
535,2996,17530-917529-917440-917332-17239-17238-17235-17236-17326
536,1175,17530-917529-917440-917332-17239-17238-17235-17236-17326
537,1798,17530-917529-917440-917332-17239-17240-17330-17329-17326
538,1183,17530-917529-917440-917332-17239-17240-17330-17329-17326
539,2958,17530-17527-17526-917525-917436-917328-17235-17236-17326
540,9,17530-17527-17526-917525-917436-917328-17235-17236-17326
541,3251,40311-17531-17532-17605-17713-17826-17896-17893-17894
542,1506,40311-17531-17532-17605-17713-17826-17896-17893-17894
543,3482,40311-17531-17532-17605-17713-17823-17824-17893-17894
544,449,40311-17531-17532-17605-17713-17823-17824-17893-17894
545,980,40311-17592-17606-17607-17712-17713-17823-17824-17893-17894
546,1878,40311-17592-17606-17607-17712-17713-17823-17824-17893-17894
547,2082,40311-17592-17606-17607-17712-17713-17826-17896-17893-17894
548,2005,40311-17592-17606-17607-17712-17713-17826-17896-17893-17894
549,91,40311-17592-17606-17604-17605-17713-17826-17896-17893-17894
550,3252,40311-17592-17606-17604-17605-17713-17826-17896-17893-17894
551,3196,40311-17592-17606-17604-17605-17713-17823-17824-17893-17894
552,141,40311-17592-17606-17604-17605-17713-17823-17824-17893-17894
553,1847,40311-17531-17532-17605-17713-17826-17896-17893-17894
554,1573,40311-17531-17532-17605-17713-17826-17896-17893-17894
555,1470,40311-17531-17532-17605-17713-17823-17824-17893-17894
556,113,40311-17531-17532-17605-17713-17823-17824-17893-17894
557,3582,40311-17592-17606-17607-17712-17713-17823-17824-17893-17894
558,414,40311-17592-17606-17607-17712-17713-17823-17824-17893-17894
559,1007,40311-17592-17606-17607-17712-17713-17826-17896-17893-17894
560,496,40311-17592-17606-17607-17712-17713-17826-17896-17893-17894
561,1719,40311-17592-17606-17604-17605-17713-17826-17896-17893-17894
562,3431,40311-17592-17606-17604-17605-17713-17826-17896-17893-17894
563,3447,40311-17592-17606-17604-17605-17713-17823-17824-17893-17894
564,2722,40311-17592-17606-17604-17605-17713-17823-17824-17893-17894
565,1863,17530-17527-17528-17600-17706-17707-17895-17894
566,1391,17530-17527-17528-17600-17706-17707-17895-17894
567,2075,17530-17527-17528-17599-17628-17626-17895-17894
568,1250,17530-17527-17528-17599-17628-17626-17895-17894
569,3028,17530-17527-17528-17599-917627-17522-17524-17626-17895-17894
570,2112,17530-17527-17528-17599-917627-17522-17524-17626-17895-17894
571,1534,17530-17527-17528-17600-17706-917705-17628-17626-17895-17894
572,2821,17530-17527-17528-17600-17706-917705-17628-17626-17895-17894
573,471,17530-17527-17528-17600-17706-17707-17754-17751-17752-917890-17894
574,2794,17530-17527-17528-17600-17706-17707-17754-17751-17752-917890-17894
575,664,17530-17527-17528-17599-17628-17625-17624-17622-17752-917890-17894
576,993,17530-17527-17528-17599-17628-17625-17624-17622-17752-917890-17894
577,474,917529-917441-17443-17532-17605-17713-17826-17896-17893-17894
578,3312,917529-917441-17443-17532-17605-17713-17826-17896-17893-17894
579,3052,917529-917441-17443-17532-17605-17713-17823-17824-17893-17894
580,152,917529-917441-17443-17532-17605-17713-17823-17824-17893-17894
581,2920,917529-917440-17333-17331-17439-17528-17600-17706-17707-17895-17894
582,1331,917529-917440-17333-17331-17439-17528-17600-17706-17707-17895-17894
583,2095,917529-917440-17333-17331-17439-17528-17599-17628-17626-17895-17894
584,1370,917529-917440-17333-17331-17439-17528-17599-17628-17626-17895-17894
585,1020,917529-917441-17443-17530-17527-17528-17600-17706-17707-17895-17894
586,1272,917529-917441-17443-17530-17527-17528-17600-17706-17707-17895-17894
587,1435,917529-917441-17443-17532-17605-17710-17708-17706-17707-17895-17894
588,2398,917529-917441-17443-17532-17605-17710-17708-17706-17707-17895-17894
589,3218,17287-17421-17515-17531-17530-17527-17528-17599
590,185,17287-17421-17515-17531-17530-17527-17528-17599
591,2908,17287-17336-17334-17333-17331-17439-17528-17599
592,134,17287-17336-17334-17333-17331-17439-17528-17599
593,1654,17287-17336-17376-17443-17530-17527-17528-17599
594,2210,17287-17336-17376-17443-17530-17527-17528-17599
595,2448,17287-17421-17515-17531-17532-17603-17602-17599
596,462,17287-17421-17515-17531-17532-17603-17602-17599
597,1110,17287-17336-17376-17443-17532-17603-17602-17599
598,1136,17287-17336-17376-17443-17532-17603-17602-17599
599,1247,17287-17421-17515-17592-17606-17604-17603-17602-17599
600,179,17287-17421-17515-17592-17606-17604-17603-17602-17599
601,1548,40310-17606-17604-17603-17602-17599-17628-17625
602,1323,40310-17606-17604-17603-17602-17599-17628-17625
603,3457,40310-917592-17531-17530-17527-17528-17599-17628-17625
604,770,40310-917592-17531-17530-17527-17528-17599-17628-17625
605,2154,40310-917592-17531-17532-17603-17602-17599-17628-17625
606,878,40310-917592-17531-17532-17603-17602-17599-17628-17625
607,468,40310-17606-17607-17712-17710-17708-17706-917705-17628-17625
608,1642,40310-17606-17607-17712-17710-17708-17706-917705-17628-17625
609,2672,40310-17606-17604-17605-17710-17708-17706-917705-17628-17625
610,3148,40310-17606-17604-17605-17710-17708-17706-917705-17628-17625
611,1988,40310-17606-17604-17603-17602-17599-917627-17522-17524-17625
612,239,40310-17606-17604-17603-17602-17599-917627-17522-17524-17625
613,748,917442-17515-17531-17530-17527-17526-917522
614,3030,917442-17515-17531-17530-17527-17526-917522
615,110,917442-917421-17336-17334-17333-17331-17439-17526-917522
616,2852,917442-917421-17336-17334-17333-17331-17439-17526-917522
617,1858,917442-917421-17336-17376-17443-17530-17527-17526-917522
618,2010,917442-917421-17336-17376-17443-17530-17527-17526-917522
619,1307,917442-17515-17531-17532-17603-917601-17527-17526-917522
620,3280,917442-17515-17531-17532-17603-917601-17527-17526-917522
621,3562,917442-17515-17592-17606-17604-17603-917601-17527-17526-917522
